10078	5.177193	0.108510	2
32606	9.172806	1.045664	3
8389	5.858003	0.325172	2
7960	0.089610	0.992944	2
40580	12.292115	0.527304	3
72640	9.896739	0.224940	1
71877	11.975953	1.084692	1
5538	5.280434	1.476001	2
15115	7.607078	0.996891	2
36194	9.963225	0.061763	3
42891	6.009322	0.164109	3
38422	9.705530	1.279397	3
74590	5.454972	0.877527	1
64713	4.836610	0.063316	1
9088	4.639256	1.540453	2
30502	8.453356	0.583770	3
31065	2.454467	0.012693	1
8667	4.276982	1.295487	2
10781	10.660738	0.749212	3
9288	2.744768	0.888456	2
13145	0.000000	1.255444	2
52645	0.000000	0.167993	1
46215	10.079885	0.574255	3
34102	10.072472	0.029928	3
67034	10.916998	0.940436	1
6857	0.000000	0.242126	2
36998	9.218925	0.531265	3
32998	2.819145	1.150827	1
24726	12.193674	1.301013	3
37904	6.508664	0.837396	3
78981	13.192714	1.319543	1
41844	9.374651	0.499868	3
15482	11.645977	1.522709	2
73178	10.770831	1.513574	1
72343	8.245683	0.171675	1
16556	11.154291	1.662154	3
16951	1.689985	0.109133	2
13759	0.264428	0.276404	2
5860	4.035855	1.388627	2
15954	1.907034	0.795474	2
40309	8.032766	0.970955	3
22194	8.088856	1.420111	3
76200	13.120454	0.667759	1
6156	1.269691	1.339031	2
11900	2.347651	1.408921	2
10877	0.584428	0.301651	2
11257	4.045814	0.332947	2
36886	13.332085	1.493121	3
4736	0.000000	1.064445	2
23320	10.646656	0.408312	3
23808	1.834716	0.463587	1
70103	8.958349	0.900035	1
0	9.312091	0.279061	2
37879	10.130377	1.285558	3
57612	3.562986	0.130145	1
7380	1.107927	1.583133	2
73920	8.610493	0.849257	1
40787	10.916713	0.956269	3
29708	11.491993	0.071591	3
29293	9.069468	1.048582	3
14911	0.236533	0.700559	2
42628	11.938495	0.946677	3
36871	8.169416	1.600240	3
54730	3.219893	1.461568	1
40695	6.720304	1.644276	3
40431	14.102898	1.684573	3
14951	6.732698	1.139502	2
